date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,showers,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,year,month,day,hour
2022-10-17,16.5715,84.0,14.960756,0.2,0.0,0.2,0.0,1014.9,1013.82367,100.0,19.61587,227.23119,37.44,1.0,2022,10,17,9
2022-10-17,16.8215,81.0,15.047537,0.1,0.0,0.1,0.0,1016.1,1015.0233,100.0,19.969458,236.0234,35.28,1.0,2022,10,17,10
2022-10-17,17.921501,65.0,14.899729,0.0,0.0,0.0,0.0,1017.1,1016.02637,100.0,23.358425,245.4099,37.44,1.0,2022,10,17,11
2022-10-17,17.5715,64.0,14.9852085,0.0,0.0,0.0,0.0,1017.3,1016.22485,100.0,19.201874,239.589,32.760002,1.0,2022,10,17,12
2022-10-17,17.921501,58.0,14.851154,0.0,0.0,0.0,0.0,1017.9,1016.82556,100.0,20.26899,236.59215,33.12,1.0,2022,10,17,13
2022-10-17,17.9715,59.0,15.480793,0.0,0.0,0.0,0.0,1018.7,1017.6247,100.0,16.87398,236.3099,32.399998,1.0,2022,10,17,14
2022-10-17,17.8215,58.0,15.447573,0.0,0.0,0.0,0.0,1019.4,1018.3236,100.0,15.315873,240.42226,28.08,1.0,2022,10,17,15
2022-10-17,16.7215,63.0,15.121546,0.0,0.0,0.0,0.0,1019.9,1018.819,100.0,10.383987,236.3099,23.759998,1.0,2022,10,17,16
2022-10-17,15.221499,69.0,13.62949,0.0,0.0,0.0,0.0,1020.7,1019.6124,100.0,10.195057,227.86247,16.919998,0.0,2022,10,17,17
2022-10-17,14.5715,74.0,12.829924,0.0,0.0,0.0,0.0,1021.6,1020.5091,100.0,12.031756,218.92755,18.359999,0.0,2022,10,17,18
2022-10-17,13.8715,78.0,12.05843,0.0,0.0,0.0,0.0,1022.1,1021.0058,100.0,12.738099,222.70937,19.08,0.0,2022,10,17,19
2022-10-17,13.3215,82.0,11.651251,0.0,0.0,0.0,0.0,1022.7,1021.6032,92.0,12.181624,235.84026,19.8,0.0,2022,10,17,20
2022-10-17,13.0715,82.0,11.527924,0.0,0.0,0.0,0.0,1023.3,1022.2016,100.0,10.829958,248.5522,13.679999,0.0,2022,10,17,21
2022-10-17,12.8715,83.0,11.374423,0.0,0.0,0.0,0.0,1024.1,1022.99976,100.0,10.483357,254.05453,13.679999,0.0,2022,10,17,22
2022-10-17,12.4215,84.0,10.961473,0.0,0.0,0.0,0.0,1024.3,1023.198,100.0,9.72,270.0,11.5199995,0.0,2022,10,17,23
2022-10-18,11.9215,86.0,10.732353,0.0,0.0,0.0,0.0,1024.6,1023.49567,100.0,7.5942073,275.44025,7.92,0.0,2022,10,18,0
2022-10-18,11.6715,87.0,10.182327,0.0,0.0,0.0,0.0,1025.4,1024.2938,100.0,9.511088,299.4758,9.36,0.0,2022,10,18,1
2022-10-18,11.221499,88.0,9.59194,0.0,0.0,0.0,0.0,1025.7,1024.5916,100.0,9.957108,310.60123,10.799999,0.0,2022,10,18,2
2022-10-18,10.7715,89.0,9.033246,0.0,0.0,0.0,0.0,1025.8,1024.69,0.0,10.1887,327.99466,9.36,0.0,2022,10,18,3
2022-10-18,10.3715,88.0,8.620504,0.0,0.0,0.0,0.0,1025.9,1024.7882,0.0,9.255571,346.50424,7.92,0.0,2022,10,18,4
2022-10-18,10.0215,86.0,8.465101,0.0,0.0,0.0,0.0,1025.9,1024.7869,0.0,6.725354,344.47583,7.92,0.0,2022,10,18,5
2022-10-18,9.721499,83.0,7.960778,0.0,0.0,0.0,0.0,1026.3,1025.1852,0.0,6.763786,334.79892,6.8399997,0.0,2022,10,18,6
2022-10-18,9.8715,80.0,7.9955273,0.0,0.0,0.0,0.0,1026.9,1025.7852,0.0,6.924738,351.02744,7.5599995,1.0,2022,10,18,7
2022-10-18,11.221499,75.0,9.234897,0.0,0.0,0.0,0.0,1027.8,1026.6893,0.0,8.28,360.0,12.24,1.0,2022,10,18,8
2022-10-18,12.971499,66.0,10.982897,0.0,0.0,0.0,0.0,1028.3,1027.1957,0.0,7.9932976,7.7650824,10.08,1.0,2022,10,18,9
2022-10-18,14.471499,59.0,12.6816845,0.0,0.0,0.0,0.0,1028.6,1027.501,0.0,6.28713,23.629398,6.4799995,1.0,2022,10,18,10
2022-10-18,15.6215,54.0,13.956976,0.0,0.0,0.0,0.0,1028.6,1027.5055,0.0,5.0911684,81.86999,2.52,1.0,2022,10,18,11
2022-10-18,16.421501,51.0,14.580402,0.0,0.0,0.0,0.0,1028.6,1027.5083,0.0,6.162207,96.70974,3.2399998,1.0,2022,10,18,12
2022-10-18,16.921501,49.0,14.890026,0.0,0.0,0.0,0.0,1028.2,1027.1107,0.0,7.2805495,81.46932,6.12,1.0,2022,10,18,13
2022-10-18,16.921501,49.0,14.585764,0.0,0.0,0.0,0.0,1028.3,1027.2107,0.0,9.3669195,87.79745,7.5599995,1.0,2022,10,18,14
2022-10-18,16.271502,53.0,13.569973,0.0,0.0,0.0,0.0,1027.8,1026.709,0.0,12.7279215,98.13002,11.159999,1.0,2022,10,18,15
2022-10-18,14.4215,64.0,11.921314,0.0,0.0,0.0,0.0,1028.0,1026.9017,6.0,13.039754,96.340096,14.04,1.0,2022,10,18,16
2022-10-18,12.3215,71.0,9.7138195,0.0,0.0,0.0,0.0,1028.1,1026.9935,48.0,12.964998,88.4089,19.08,0.0,2022,10,18,17
2022-10-18,11.8215,74.0,9.007267,0.0,0.0,0.0,0.0,1028.7,1027.5908,100.0,14.587776,74.248764,24.48,0.0,2022,10,18,18
2022-10-18,11.4215,78.0,8.5957775,0.0,0.0,0.0,0.0,1028.8,1027.6892,100.0,15.315873,66.44773,29.16,0.0,2022,10,18,19
2022-10-18,11.471499,81.0,8.564551,0.0,0.0,0.0,0.0,1028.6,1027.4894,100.0,16.92383,66.161255,30.960001,0.0,2022,10,18,20
2022-10-18,11.721499,81.0,9.054032,0.0,0.0,0.0,0.0,1028.6,1027.4904,100.0,15.716793,69.904686,29.16,0.0,2022,10,18,21
2022-10-18,12.0215,79.0,9.267445,0.0,0.0,0.0,0.0,1028.4,1027.292,100.0,16.171976,73.17851,28.8,0.0,2022,10,18,22
2022-10-18,12.5715,77.0,9.600944,0.0,0.0,0.0,0.0,1027.8,1026.6948,100.0,17.935081,79.59235,32.399998,0.0,2022,10,18,23
2022-10-19,12.971499,76.0,9.723159,0.0,0.0,0.0,0.0,1027.3,1026.1968,100.0,20.192118,78.6901,34.56,0.0,2022,10,19,0
2022-10-19,13.1715,76.0,9.682533,0.0,0.0,0.0,0.0,1027.2,1026.0977,100.0,22.19773,81.60716,36.719997,0.0,2022,10,19,1
2022-10-19,13.1215,77.0,9.545429,0.0,0.0,0.0,0.0,1026.7,1025.5979,100.0,23.0653,87.316284,37.8,0.0,2022,10,19,2
2022-10-19,13.0215,79.0,9.3170395,0.0,0.0,0.0,0.0,1026.2,1025.098,100.0,24.48,90.0,38.88,0.0,2022,10,19,3
2022-10-19,13.0215,80.0,9.260759,0.0,0.0,0.0,0.0,1025.8,1024.6986,82.0,25.223133,92.45398,39.239998,0.0,2022,10,19,4
2022-10-19,13.1215,79.0,9.277261,0.0,0.0,0.0,0.0,1025.2,1024.0995,88.0,25.6233,94.02819,40.68,0.0,2022,10,19,5
2022-10-19,12.971499,78.0,8.873945,0.0,0.0,0.0,0.0,1024.9,1023.7993,90.0,26.727423,94.635376,42.12,0.0,2022,10,19,6
2022-10-19,13.0715,76.0,8.943618,0.0,0.0,0.0,0.0,1025.0,1023.8998,100.0,26.400545,95.47728,40.68,1.0,2022,10,19,7
2022-10-19,13.7715,73.0,9.386263,0.0,0.0,0.0,0.0,1024.8,1023.7026,48.0,28.30983,97.30567,39.6,1.0,2022,10,19,8
2022-10-19,14.221499,70.0,9.478733,0.0,0.0,0.0,0.0,1024.5,1023.4044,100.0,30.413074,96.11541,41.399998,1.0,2022,10,19,9
2022-10-19,14.721499,67.0,9.729746,0.0,0.0,0.0,0.0,1024.0,1022.9069,100.0,31.810638,95.19434,43.199997,1.0,2022,10,19,10
2022-10-19,15.0715,64.0,9.7237625,0.0,0.0,0.0,0.0,1023.2,1022.109,100.0,33.636406,95.52745,44.28,1.0,2022,10,19,11
2022-10-19,15.0215,65.0,9.681116,0.0,0.0,0.0,0.0,1022.3,1021.20996,100.0,33.908863,93.65215,44.639996,1.0,2022,10,19,12
2022-10-19,14.9215,65.0,9.608805,0.0,0.0,0.0,0.0,1021.3,1020.21075,100.0,33.549606,93.691315,44.28,1.0,2022,10,19,13
2022-10-19,15.3215,65.0,10.261848,0.0,0.0,0.0,0.0,1020.1,1019.01324,100.0,32.49785,94.4473,45.719997,1.0,2022,10,19,14
2022-10-19,14.971499,67.0,9.998909,0.0,0.0,0.0,0.0,1019.1,1018.0131,100.0,32.112724,93.85673,47.519997,1.0,2022,10,19,15
2022-10-19,14.6215,70.0,9.871721,0.0,0.0,0.0,0.0,1018.4,1017.31256,98.0,31.1686,96.63242,48.96,1.0,2022,10,19,16
2022-10-19,14.1215,73.0,9.27655,0.0,0.0,0.0,0.0,1017.7,1016.6114,67.0,32.09052,93.21542,52.199997,0.0,2022,10,19,17
2022-10-19,14.3215,74.0,9.574955,0.0,0.0,0.0,0.0,1017.0,1015.9131,100.0,32.169178,95.13629,54.0,0.0,2022,10,19,18
2022-10-19,14.4215,75.0,9.794581,0.0,0.0,0.0,0.0,1016.3,1015.2142,85.0,31.92654,97.12492,54.0,0.0,2022,10,19,19
2022-10-19,14.5215,77.0,10.030337,0.0,0.0,0.0,0.0,1015.6,1014.51526,100.0,31.97319,97.76508,55.079998,0.0,2022,10,19,20
2022-10-19,14.5215,79.0,10.4114,0.0,0.0,0.0,0.0,1015.2,1014.1157,100.0,30.147717,101.71245,53.28,0.0,2022,10,19,21
2022-10-19,14.471499,82.0,10.494427,0.0,0.0,0.0,0.0,1014.4,1013.3162,100.0,30.312773,105.852,52.199997,0.0,2022,10,19,22
2022-10-19,14.6215,83.0,10.999764,0.0,0.0,0.0,0.0,1013.1,1012.0182,100.0,28.58545,106.837555,50.76,0.0,2022,10,19,23
2022-10-20,14.471499,88.0,11.651218,0.0,0.0,0.0,0.0,1012.2,1011.1186,100.0,24.735432,111.33693,45.719997,0.0,2022,10,20,0
2022-10-20,14.471499,91.0,12.241051,0.0,0.0,0.0,0.0,1011.4,1010.31946,100.0,21.868332,122.90524,39.96,0.0,2022,10,20,1
2022-10-20,14.5715,92.0,12.495668,0.0,0.0,0.0,0.0,1010.6,1009.5209,100.0,21.434364,119.14798,35.64,0.0,2022,10,20,2
2022-10-20,14.5215,93.0,12.724365,0.0,0.0,0.0,0.0,1009.4,1008.32196,100.0,19.8,126.86999,34.56,0.0,2022,10,20,3
2022-10-20,14.721499,93.0,12.907621,0.0,0.0,0.0,0.0,1008.9,1007.82306,100.0,20.390114,137.86247,34.92,0.0,2022,10,20,4
2022-10-20,14.721499,93.0,13.125055,0.0,0.0,0.0,0.0,1008.5,1007.42346,100.0,18.899143,139.63554,34.56,0.0,2022,10,20,5
2022-10-20,15.0715,93.0,13.889114,0.0,0.0,0.0,0.0,1008.1,1007.0251,100.0,16.904673,153.43501,34.2,0.0,2022,10,20,6
2022-10-20,15.5215,93.0,13.911446,0.1,0.1,0.0,0.0,1008.2,1007.12695,100.0,20.948164,199.0578,47.88,1.0,2022,10,20,7
2022-10-20,15.471499,95.0,15.475298,1.8,1.8,0.0,0.0,1007.8,1006.7271,100.0,10.594036,170.21767,32.039997,1.0,2022,10,20,8
2022-10-20,15.3215,96.0,14.972889,1.3,0.99999994,0.3,0.0,1007.9,1006.8263,100.0,13.044722,140.59937,27.72,1.0,2022,10,20,9
2022-10-20,15.5715,93.0,13.566067,0.8,0.19999999,0.6,0.0,1007.3,1006.22784,100.0,23.78453,140.52757,33.12,1.0,2022,10,20,10
2022-10-20,15.6215,92.0,14.250908,0.7,0.59999996,0.1,0.0,1006.4,1005.3292,100.0,19.134262,175.68405,33.48,1.0,2022,10,20,11
2022-10-20,17.3215,80.0,16.353584,0.1,0.0,0.1,0.0,1005.8,1004.736,93.0,15.158522,184.08554,25.199999,1.0,2022,10,20,12
2022-10-20,18.0715,74.0,16.184937,0.3,0.0,0.3,0.0,1005.0,1003.93976,3.0,20.316889,187.12492,28.44,1.0,2022,10,20,13
2022-10-20,18.5715,68.0,15.565483,0.0,0.0,0.0,0.0,1004.4,1003.342,8.0,26.099379,204.44394,34.92,1.0,2022,10,20,14
2022-10-20,17.421501,75.0,14.775404,0.0,0.0,0.0,0.0,1004.4,1003.3379,0.0,24.535524,194.44408,36.0,1.0,2022,10,20,15
2022-10-20,16.421501,76.0,13.315672,0.0,0.0,0.0,0.0,1004.3,1003.23413,0.0,25.952478,203.7204,37.8,1.0,2022,10,20,16
2022-10-20,15.3215,85.0,12.584311,0.0,0.0,0.0,0.0,1004.4,1003.33,26.0,24.863466,214.3804,38.16,0.0,2022,10,20,17
2022-10-20,14.5215,90.0,12.688477,0.0,0.0,0.0,0.0,1004.8,1003.7268,7.0,18.864824,228.09415,32.760002,0.0,2022,10,20,18
2022-10-20,13.721499,93.0,12.492149,0.0,0.0,0.0,0.0,1005.3,1004.223,100.0,14.05845,230.19447,27.0,0.0,2022,10,20,19
2022-10-20,13.1715,93.0,12.475544,0.0,0.0,0.0,0.0,1005.2,1004.1213,95.0,9.178235,228.17992,20.519999,0.0,2022,10,20,20
2022-10-20,12.971499,92.0,12.194578,0.0,0.0,0.0,0.0,1005.4,1004.32025,68.0,8.942214,220.10085,16.199999,0.0,2022,10,20,21
2022-10-20,12.6715,91.0,12.340832,0.0,0.0,0.0,0.0,1005.2,1004.1195,28.0,4.8965297,216.02747,6.8399997,0.0,2022,10,20,22
2022-10-20,12.721499,90.0,12.253998,0.0,0.0,0.0,0.0,1004.7,1003.62,9.0,5.5887027,165.06853,5.3999996,0.0,2022,10,20,23
2022-10-21,13.1715,90.0,12.431713,0.0,0.0,0.0,0.0,1004.4,1003.32214,9.0,8.39657,149.03632,7.5599995,0.0,2022,10,21,0
2022-10-21,13.4215,88.0,12.435431,0.0,0.0,0.0,0.0,1004.1,1003.0234,100.0,9.885262,146.88864,9.0,0.0,2022,10,21,1
2022-10-21,13.6215,89.0,12.561932,0.0,0.0,0.0,0.0,1003.7,1002.6246,100.0,11.183201,146.82147,11.5199995,0.0,2022,10,21,2
2022-10-21,13.8215,94.0,13.215914,0.0,0.0,0.0,0.0,1003.0,1001.9263,97.0,10.383987,146.3099,8.64,0.0,2022,10,21,3
2022-10-21,14.221499,96.0,13.761013,0.2,0.0,0.2,0.0,1002.6,1001.52783,100.0,11.090103,144.24602,16.919998,0.0,2022,10,21,4
2022-10-21,14.6215,95.0,13.936617,0.0,0.0,0.0,0.0,1002.3,1001.22974,100.0,13.202726,154.1337,24.48,0.0,2022,10,21,5
2022-10-21,14.4215,95.0,13.514708,0.0,0.0,0.0,0.0,1002.2,1001.1293,100.0,14.24163,159.27437,24.84,0.0,2022,10,21,6
2022-10-21,14.721499,95.0,13.555279,0.0,0.0,0.0,0.0,1002.2,1001.1302,100.0,16.746773,154.5367,26.28,1.0,2022,10,21,7
2022-10-21,15.3215,94.0,14.013754,0.0,0.0,0.0,0.0,1002.6,1001.5319,100.0,18.792551,159.82927,32.399998,1.0,2022,10,21,8
2022-10-21,16.271502,89.0,14.345644,0.0,0.0,0.0,0.0,1002.8,1001.73553,99.0,23.266697,171.99536,37.079998,1.0,2022,10,21,9
2022-10-21,17.3215,81.0,14.791382,0.0,0.0,0.0,0.0,1002.5,1001.4395,70.0,26.341572,183.91817,40.32,1.0,2022,10,21,10
2022-10-21,18.271502,72.0,15.346138,0.0,0.0,0.0,0.0,1002.8,1001.7427,99.0,26.901417,195.52417,43.199997,1.0,2022,10,21,11
2022-10-21,18.1215,74.0,14.560669,0.4,0.0,0.4,0.0,1002.5,1001.4424,100.0,31.912327,191.05637,43.56,1.0,2022,10,21,12
2022-10-21,17.8215,75.0,14.183783,0.6,0.0,0.6,0.0,1002.7,1001.64124,23.0,32.241615,196.20909,44.639996,1.0,2022,10,21,13
2022-10-21,17.8715,73.0,14.375017,0.3,0.0,0.3,0.0,1002.7,1001.64124,100.0,30.413076,196.50444,47.519997,1.0,2022,10,21,14
2022-10-21,17.6215,74.0,14.205696,0.1,0.0,0.1,0.0,1002.4,1001.34064,61.0,29.784426,187.64032,47.16,1.0,2022,10,21,15
2022-10-21,16.921501,75.0,13.46583,0.0,0.0,0.0,0.0,1002.2,1001.1383,100.0,28.981676,186.41869,50.76,1.0,2022,10,21,16
2022-10-21,16.6215,75.0,13.029388,0.0,0.0,0.0,0.0,1002.3,1001.23724,100.0,29.268686,184.93913,51.839996,0.0,2022,10,21,17
2022-10-21,16.6215,73.0,12.961126,0.0,0.0,0.0,0.0,1002.2,1001.1374,100.0,28.835976,182.86235,56.16,0.0,2022,10,21,18
2022-10-21,16.8215,70.0,12.69656,0.0,0.0,0.0,0.0,1002.3,1001.238,69.0,31.072817,190.00792,57.239998,0.0,2022,10,21,19
2022-10-21,16.8215,68.0,12.346693,0.0,0.0,0.0,0.0,1002.6,1001.5376,82.0,32.559605,198.03438,57.96,0.0,2022,10,21,20
2022-10-21,17.1215,68.0,12.513006,0.0,0.0,0.0,0.0,1002.8,1001.7383,96.0,34.07091,195.94547,58.32,0.0,2022,10,21,21
2022-10-21,16.921501,70.0,12.393368,0.0,0.0,0.0,0.0,1002.8,1001.7377,100.0,34.04047,197.86018,56.16,0.0,2022,10,21,22
2022-10-21,16.4715,76.0,12.699892,0.0,0.0,0.0,0.0,1002.8,1001.7361,100.0,30.625402,197.79608,52.199997,0.0,2022,10,21,23
2022-10-22,16.3215,78.0,12.710608,0.0,0.0,0.0,0.0,1002.9,1001.83545,97.0,30.085318,201.03758,49.68,0.0,2022,10,22,0
2022-10-22,16.2215,82.0,13.229189,0.0,0.0,0.0,0.0,1003.4,1002.33453,100.0,27.381306,208.24963,45.36,0.0,2022,10,22,1
2022-10-22,16.1215,79.0,13.2543335,0.2,0.0,0.2,0.0,1003.6,1002.53406,100.0,24.985659,216.20955,37.8,0.0,2022,10,22,2
2022-10-22,15.5215,83.0,13.232161,0.3,0.10000001,0.2,0.0,1004.1,1003.03125,100.0,21.407139,227.72638,37.079998,0.0,2022,10,22,3
2022-10-22,15.2715,82.0,13.180494,0.2,0.2,0.0,0.0,1005.0,1003.9294,100.0,19.08,238.10924,37.44,0.0,2022,10,22,4
2022-10-22,15.1215,82.0,13.076334,0.0,0.0,0.0,0.0,1005.8,1004.7279,100.0,18.440998,231.34016,36.36,0.0,2022,10,22,5
2022-10-22,14.971499,82.0,12.845774,0.0,0.0,0.0,0.0,1006.5,1005.4266,100.0,18.671474,236.0035,36.719997,0.0,2022,10,22,6
2022-10-22,14.7715,80.0,12.211811,0.1,0.0,0.1,0.0,1007.6,1006.52466,100.0,20.421871,229.28925,36.0,1.0,2022,10,22,7
2022-10-22,13.8215,81.0,10.820764,0.0,0.0,0.0,0.0,1008.6,1007.5202,71.0,21.915691,222.33694,33.48,1.0,2022,10,22,8
2022-10-22,14.721499,72.0,11.394072,0.0,0.0,0.0,0.0,1009.7,1008.6222,83.0,22.392464,233.49846,36.0,1.0,2022,10,22,9
2022-10-22,15.9215,64.0,12.369593,0.0,0.0,0.0,0.0,1010.3,1009.226,63.0,22.782625,238.57048,36.36,1.0,2022,10,22,10
2022-10-22,16.9715,59.0,13.680662,0.0,0.0,0.0,0.0,1010.6,1009.5297,12.0,20.592503,233.53067,32.039997,1.0,2022,10,22,11
2022-10-22,17.521502,57.0,14.261171,0.0,0.0,0.0,0.0,1010.8,1009.73145,100.0,20.390114,227.86247,32.039997,1.0,2022,10,22,12
2022-10-22,18.2215,60.0,15.4703045,0.0,0.0,0.0,0.0,1010.5,1009.4343,54.0,19.61587,222.7688,29.88,1.0,2022,10,22,13
2022-10-22,18.3715,61.0,15.723263,0.0,0.0,0.0,0.0,1010.4,1009.3351,100.0,19.694992,210.78407,27.359999,1.0,2022,10,22,14
2022-10-22,17.6215,66.0,15.2595005,0.0,0.0,0.0,0.0,1010.4,1009.33215,100.0,18.720001,202.6199,24.84,1.0,2022,10,22,15
2022-10-22,16.6215,73.0,14.559813,0.0,0.0,0.0,0.0,1010.6,1009.52844,100.0,17.873554,198.79999,29.519999,1.0,2022,10,22,16
2022-10-22,15.5215,81.0,13.971622,0.0,0.0,0.0,0.0,1010.9,1009.82404,100.0,15.496736,182.66295,29.88,0.0,2022,10,22,17
2022-10-22,15.3215,86.0,13.750141,0.0,0.0,0.0,0.0,1011.3,1010.22266,100.0,17.283749,178.80653,31.68,0.0,2022,10,22,18
2022-10-22,14.9215,91.0,13.713909,0.0,0.0,0.0,0.0,1011.5,1010.42126,100.0,15.905319,174.80566,30.960001,0.0,2022,10,22,19
2022-10-22,14.8215,92.0,13.794868,0.0,0.0,0.0,0.0,1011.5,1010.42053,100.0,14.830076,174.4279,30.239998,0.0,2022,10,22,20
2022-10-22,15.1215,89.0,14.281809,0.0,0.0,0.0,0.0,1011.9,1010.8214,100.0,13.039754,173.6599,33.12,0.0,2022,10,22,21
2022-10-22,15.0215,90.0,14.211445,0.0,0.0,0.0,0.0,1011.3,1010.2217,100.0,13.009903,165.5792,28.08,0.0,2022,10,22,22
2022-10-22,15.2715,88.0,14.5287895,0.0,0.0,0.0,0.0,1010.6,1009.5234,100.0,12.313894,142.12495,28.44,0.0,2022,10,22,23
2022-10-23,15.3715,89.0,14.871632,0.0,0.0,0.0,0.0,1010.3,1009.22406,100.0,11.298495,149.34941,25.919998,0.0,2022,10,23,0
2022-10-23,15.221499,89.0,14.495213,0.0,0.0,0.0,0.0,1009.4,1008.32446,100.0,12.496718,131.49637,23.4,0.0,2022,10,23,1
2022-10-23,15.1215,89.0,13.985325,0.0,0.0,0.0,0.0,1008.6,1007.5249,100.0,15.072783,130.15593,28.44,0.0,2022,10,23,2
2022-10-23,15.1215,89.0,13.882406,0.0,0.0,0.0,0.0,1007.8,1006.72577,100.0,15.778516,124.77791,27.72,0.0,2022,10,23,3
2022-10-23,15.3215,89.0,14.033634,0.0,0.0,0.0,0.0,1007.3,1006.2269,100.0,16.58346,117.12123,30.239998,0.0,2022,10,23,4
2022-10-23,15.3215,90.0,13.651863,0.1,0.0,0.1,0.0,1006.8,1005.7274,100.0,19.61587,137.2312,36.0,0.0,2022,10,23,5
2022-10-23,15.1215,93.0,13.999771,1.5,0.9,0.6,0.0,1005.7,1004.62805,100.0,16.610792,150.1012,35.64,0.0,2022,10,23,6
2022-10-23,15.2715,93.0,13.821671,2.3,1.3,1.0,0.0,1005.0,1003.9294,100.0,19.228851,128.15727,34.92,1.0,2022,10,23,7
2022-10-23,15.5215,91.0,14.801809,0.9,0.9,0.0,0.0,1003.7,1002.6317,100.0,14.003029,107.96923,32.039997,1.0,2022,10,23,8
2022-10-23,15.1715,95.0,14.895674,2.3,1.5,0.8,0.0,1003.9,1002.8303,100.0,11.753877,117.34979,24.48,1.0,2022,10,23,9
2022-10-23,16.2215,91.0,14.658682,1.7,0.0,1.7,0.0,1003.2,1002.13477,100.0,21.53089,159.44388,44.639996,1.0,2022,10,23,10
2022-10-23,17.0715,85.0,15.038755,0.1,0.0,0.1,0.0,1002.6,1001.53845,100.0,24.18707,165.3432,41.760002,1.0,2022,10,23,11
2022-10-23,17.771502,82.0,15.269575,0.0,0.0,0.0,0.0,1002.0,1000.9417,100.0,27.729347,178.51216,40.68,1.0,2022,10,23,12
2022-10-23,16.2215,89.0,14.964363,1.3,0.19999993,1.1,0.0,1000.5,999.4376,100.0,18.556595,161.91646,28.44,1.0,2022,10,23,13
2022-10-23,16.8215,85.0,15.219093,0.0,0.0,0.0,0.0,1000.0,998.9404,100.0,20.617662,167.90526,36.719997,1.0,2022,10,23,14
2022-10-23,17.1215,81.0,15.169588,1.4,0.0,1.4,0.0,999.1,998.0422,100.0,21.897945,170.53775,34.2,1.0,2022,10,23,15
2022-10-23,17.421501,75.0,15.144123,1.4,0.0,1.4,0.0,998.0,996.94464,100.0,22.007162,176.24835,43.56,1.0,2022,10,23,16
2022-10-23,16.8215,76.0,12.559872,1.8,0.099999905,1.7,0.0,997.6,996.5429,100.0,34.746994,214.0194,51.839996,0.0,2022,10,23,17
2022-10-23,15.6215,67.0,11.744015,0.1,0.0,0.1,0.0,997.6,996.5385,100.0,25.759504,206.56499,54.0,0.0,2022,10,23,18
2022-10-23,14.721499,78.0,11.486845,0.0,0.0,0.0,0.0,998.3,997.2344,70.0,24.149532,190.3048,56.519997,0.0,2022,10,23,19
2022-10-23,14.971499,82.0,11.984827,0.0,0.0,0.0,0.0,998.1,997.0355,6.0,24.57511,185.04236,52.56,0.0,2022,10,23,20
2022-10-23,14.9215,83.0,11.555168,0.2,0.0,0.2,0.0,998.3,997.2353,66.0,27.475807,185.2623,54.0,0.0,2022,10,23,21
2022-10-23,15.471499,77.0,10.81176,0.6,0.100000024,0.5,0.0,997.6,996.53796,18.0,35.038563,184.71468,55.079998,0.0,2022,10,23,22
2022-10-23,15.3715,79.0,10.615793,0.4,0.0,0.4,0.0,997.0,995.93823,82.0,36.322556,193.7608,57.6,0.0,2022,10,23,23
2022-10-24,15.0215,82.0,10.321157,0.6,0.100000024,0.5,0.0,996.0,994.938,100.0,36.432995,191.9761,57.6,0.0,2022,10,24,0
2022-10-24,15.3215,79.0,9.818221,0.4,0.0,0.4,0.0,995.1,994.03986,100.0,41.343613,196.69933,63.0,0.0,2022,10,24,1
2022-10-24,15.0215,82.0,9.44175,0.1,0.0,0.1,0.0,994.0,992.9401,100.0,42.463215,198.28143,67.67999,0.0,2022,10,24,2
2022-10-24,15.3215,82.0,10.235758,0.3,0.0,0.3,0.0,993.4,992.34174,100.0,39.724167,226.46873,54.36,0.0,2022,10,24,3
2022-10-24,13.3715,84.0,7.992834,0.0,0.0,0.0,0.0,995.4,994.3325,46.0,38.439167,247.99924,55.079998,0.0,2022,10,24,4
2022-10-24,12.5215,88.0,8.6818905,0.0,0.0,0.0,0.0,997.5,996.427,81.0,27.609911,247.78236,51.839996,0.0,2022,10,24,5
2022-10-24,12.6715,85.0,8.6598,0.0,0.0,0.0,0.0,998.4,997.3268,100.0,28.04305,240.80261,52.199997,0.0,2022,10,24,6
2022-10-24,12.6215,85.0,8.165378,0.0,0.0,0.0,0.0,999.6,998.5251,67.0,30.993471,239.26459,50.76,1.0,2022,10,24,7
2022-10-24,13.1215,80.0,8.549597,0.0,0.0,0.0,0.0,1000.9,999.8257,100.0,30.972555,250.30128,44.639996,1.0,2022,10,24,8
2022-10-24,13.1715,79.0,9.6105385,0.0,0.0,0.0,0.0,1001.9,1000.8248,100.0,23.773632,237.99466,42.12,1.0,2022,10,24,9
2022-10-24,14.3215,75.0,10.710003,0.0,0.0,0.0,0.0,1002.7,1001.62836,78.0,24.774696,234.46223,40.68,1.0,2022,10,24,10
2022-10-24,15.5215,73.0,12.232025,0.0,0.0,0.0,0.0,1003.4,1002.33203,100.0,24.066206,235.359,41.039997,1.0,2022,10,24,11
2022-10-24,16.521502,64.0,12.558657,0.0,0.0,0.0,0.0,1003.6,1002.5352,72.0,26.674032,238.24055,39.6,1.0,2022,10,24,12
2022-10-24,16.9715,60.0,12.87726,0.0,0.0,0.0,0.0,1003.7,1002.6371,6.0,26.562046,237.17146,41.399998,1.0,2022,10,24,13
2022-10-24,17.3215,62.0,13.983967,0.0,0.0,0.0,0.0,1003.9,1002.8381,0.0,22.932877,227.54485,39.6,1.0,2022,10,24,14
2022-10-24,16.6215,68.0,13.271046,0.1,0.0,0.1,0.0,1004.0,1002.9354,8.0,24.458813,222.61401,38.16,1.0,2022,10,24,15
